Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	group	trait
L2_8	0.1601005777567751	0.1376740289244265	0.0231327808514387	0.8599221242885264	0.1444890529163615	0.3171881723632334	-1.6449449541618414e-09	1.640253883788754e-09	-1.0028599660207795	d5	20498
L2_9	0.0855516519522462	0.0753672871329049	0.017485204479683	0.8809565381037175	0.2043818451272345	0.5585668185446859	8.259385412305922e-10	2.184050842669369e-09	0.3781681841349086	d10	20498
L2_10	0.1078515100838612	0.106825184197039	0.021511845628366	0.990483898778755	0.1994579919339025	0.9619253577464604	1.1353562292346512e-09	2.3389338892770467e-09	0.485416126740369	d9	20498
L2_1	0.1569973221650353	0.1566664996110533	0.0244435541814789	0.9978928140338962	0.1556940834684041	0.9892122607528882	-5.692416439508282e-10	2.006899525784702e-09	-0.2836423232140898	d2	20499
L2_2	0.1624380426692191	0.1621439661307681	0.0240753627386486	0.998189607966098	0.1482125882769626	0.9902672250148504	-2.0243279980069407e-10	1.9413086369810653e-09	-0.104276463795833	d3	20499
L2_3	0.1317141515601244	0.0705010627687709	0.0210651094917431	0.5352580716172236	0.1599304952598615	0.0016325789970311	-2.183514325352576e-09	1.840505643534371e-09	-1.1863665471622875	d8	20499
L2_4	0.1575507380360094	0.1759502650542045	0.0261314067621226	1.1167847719887527	0.1658602624644648	0.484162829758697	2.956761865347391e-09	2.1682442277907313e-09	1.3636664299390742	d6	20499
L2_5	0.1465600900764432	0.1540351800228542	0.0233797175601234	1.051003584553695	0.1595230839987132	0.7485478762119131	-1.3054969215805786e-09	2.074330143686964e-09	-0.6293583138410925	d1	20499
L2_6	0.1640202853169996	0.1744314453956489	0.0231670039417114	1.0634748321436454	0.1412447484586245	0.6545398300892693	1.3120544862325395e-09	1.8478297380601046e-09	0.710051613093945	d4	20499
L2_7	0.1387572450256737	0.081132537663865	0.0230941039179824	0.5847084788174731	0.1664353015491868	0.0080592773077147	-2.427111589628926e-09	2.0169658082457783e-09	-1.2033479098685689	d7	20499
L2_8	0.1601005777567751	0.1117768474296275	0.0240547107086293	0.698166421356948	0.1502474947040682	0.0429383382520914	-3.171490373636871e-09	1.955694583539072e-09	-1.6216695594143675	d5	20499
L2_9	0.0855516519522462	0.0605735613110811	0.0192128643299986	0.7080349698553167	0.2245761933471838	0.1807931914848535	2.173339899010015e-09	2.656945676791215e-09	0.8179843186085576	d10	20499
L2_10	0.1078515100838612	0.0700256533367498	0.0201135994006755	0.6492783761887115	0.1864934425585322	0.0495114111501816	-9.872297375372126e-10	2.206886845933224e-09	-0.4473404421964118	d9	20499
L2_1	0.1569973221650353	0.1628477921448988	0.0142873982926503	1.037264775597341	0.0910040890865099	0.6816409678734261	-3.655491300825546e-11	7.63628290675513e-10	-0.0478700350086802	d2	2050
L2_2	0.1624380426692191	0.1495198067172055	0.0140872676451091	0.9204728415847774	0.0867239435641053	0.3613982956489558	-9.56697187414752e-10	7.460938044949072e-10	-1.282274670625927	d3	2050
L2_3	0.1317141515601244	0.081697836485776	0.0117566287459362	0.6202662016046379	0.0892586605667013	1.730409250652587e-05	-1.7490188725463551e-09	8.401833465849837e-10	-2.0817109499437616	d8	2050
L2_4	0.1575507380360094	0.1765789832262922	0.0166061265983565	1.1207753478497433	0.1054017696480806	0.2532794650378485	1.5896409974441234e-09	9.262671399737473e-10	1.7161798457939228	d6	2050
L2_5	0.1465600900764432	0.1747367004927207	0.0133373820382855	1.1922529550956271	0.0910028236972905	0.0352353068434346	7.068349005060101e-10	7.927654282841037e-10	0.8916066156364999	d1	2050
L2_6	0.1640202853169996	0.1566808873414878	0.0167790933159609	0.9552531081059452	0.1022988911617376	0.660954706080754	-3.185468119846339e-10	8.695884483119265e-10	-0.3663190473643104	d4	2050
L2_7	0.1387572450256737	0.112073752390959	0.01418792704282	0.8076965809621146	0.1022499909117889	0.0538294751448607	-1.754743061464177e-10	8.715876018571254e-10	-0.2013272168770274	d7	2050
L2_8	0.1601005777567751	0.1506188683030304	0.0146020239961393	0.940776544428532	0.0912053173119884	0.5162063490498647	-1.8724607057679484e-10	8.074435574364474e-10	-0.2318998880507293	d5	2050
L2_9	0.0855516519522462	0.0650386282910882	0.0119538387127684	0.7602264457428827	0.1397265679853955	0.08224800161808	5.469203847571601e-10	1.1815019353017724e-09	0.4629026567082761	d10	2050
L2_10	0.1078515100838612	0.0916513002634434	0.0153465604818701	0.8497915346032608	0.1422934224095445	0.2800160679462654	8.129388884525573e-10	1.2406518677000263e-09	0.6552514122754017	d9	2050
L2_1	0.1569973221650353	0.140486667891803	0.0255526599694312	0.8948348032594063	0.162758572038384	0.5152579983915113	-9.220125184766123e-10	1.7412101305433547e-09	-0.5295239800775184	d2	20500
L2_2	0.1624380426692191	0.1236050165668218	0.0279033362712315	0.7609363824859978	0.1717783335277715	0.1624531369685129	-2.250789789431764e-09	1.8839626053277427e-09	-1.1947104380239046	d3	20500
L2_3	0.1317141515601244	0.0681322446670058	0.0269475668491648	0.5172735340887425	0.2045912799040722	0.0120565313762201	-1.6454188233192874e-09	2.0618146964789674e-09	-0.7980439882057425	d8	20500
L2_4	0.1575507380360094	0.1264723075222397	0.0299282102635834	0.8027401781725297	0.189959187983893	0.2890674928254626	-8.105595324165351e-10	1.904053048485937e-09	-0.4257021793909969	d6	20500
L2_5	0.1465600900764432	0.0915866621012499	0.0279836871646399	0.6249086095230967	0.1909366127575666	0.0410536320282058	-4.951511888673454e-09	1.992840649387985e-09	-2.4846501852489298	d1	20500
L2_6	0.1640202853169996	0.2113904649225989	0.0301762548357197	1.288806835776731	0.1839787973627683	0.1116733503149194	3.795783263627217e-09	1.946677557512574e-09	1.949877754011503	d4	20500
L2_7	0.1387572450256737	0.1205100356280857	0.0263803241743921	0.868495447612759	0.1901185352124218	0.4917963576531797	1.8483986428538191e-09	2.129905006003707e-09	0.8678314937255948	d7	20500
L2_8	0.1601005777567751	0.1456818879301915	0.027847817980291	0.9099398014135308	0.1739395220834082	0.600553504120106	1.1517919846300088e-10	1.8550163968341078e-09	0.0620906632736903	d5	20500
L2_9	0.0855516519522462	0.0473566541693173	0.0227981432051184	0.5535445907666543	0.2664839624352787	0.0878961851971135	6.485467099871474e-10	2.466526850839919e-09	0.2629392458331843	d10	20500
L2_10	0.1078515100838612	0.0341160702870686	0.0245644300545623	0.3163244562875505	0.2277615773340773	0.0008487399041629	-3.894007432257853e-09	2.0907987642160024e-09	-1.8624496526895595	d9	20500
L2_1	0.1569973221650353	0.1538977362327447	0.0238561502895214	0.9802570777033228	0.1519525935891055	0.8964726537209197	-5.092952839247466e-10	1.9726097525523673e-09	-0.2581834968958089	d2	20502
L2_2	0.1624380426692191	0.1456344000136998	0.0240772276995237	0.8965535266283807	0.148224069336722	0.4878792375800009	-1.4286221369104475e-09	1.930496651430055e-09	-0.7400282905708053	d3	20502
L2_3	0.1317141515601244	0.0610411948972089	0.0221893893636959	0.4634368757964859	0.1684662513546771	0.0004607263128325	-5.6531350143415295e-09	1.9809286382812612e-09	-2.8537802448282186	d8	20502
L2_4	0.1575507380360094	0.1909902604673098	0.0276543893820659	1.2122460538627091	0.1755268793202689	0.2279932565641242	3.105184262422518e-09	2.213534667783795e-09	1.4028170905185997	d6	20502
L2_5	0.1465600900764432	0.1428675778621022	0.0197570865977188	0.9748054725374762	0.134805366095326	0.8520892633478261	-1.544543124531949e-09	1.716834242032325e-09	-0.8996460384571408	d1	20502
L2_6	0.1640202853169996	0.1642642847642831	0.0253628535520222	1.001487617502993	0.1546324194169268	0.9923144305147548	-3.09076364543334e-11	1.946963647576158e-09	-0.0158747886704568	d4	20502
L2_7	0.1387572450256737	0.1429983281082637	0.0197276466027651	1.0305647685769874	0.1421738129718202	0.8300540703313855	2.124973679923436e-09	1.8652480741808072e-09	1.139244537677219	d7	20502
L2_8	0.1601005777567751	0.1535389555394954	0.0251633104022233	0.9590156243705248	0.1571718900380952	0.7937065951327978	-3.1893773557090127e-10	1.9850358849687795e-09	-0.1606710175800764	d5	20502
L2_9	0.0855516519522462	0.0651203674798731	0.0184801398656793	0.7611818824518131	0.216011490648886	0.261258995204102	8.740980514388033e-10	2.716524040640295e-09	0.3217707770525657	d10	20502
L2_10	0.1078515100838612	0.0656682618976959	0.0210925497778383	0.6088766105048948	0.1955702777034609	0.0363655979454665	-3.00649684918355e-09	2.502135836909548e-09	-1.2015721947761842	d9	20502
L2_1	0.1569973221650353	0.2365205236965515	0.0308743755431732	1.5065258466505658	0.1966554277321888	0.0062830794346238	3.1446459822174274e-09	1.6544775503639747e-09	1.9006882151562736	d2	20505
L2_2	0.1624380426692191	0.2073394168854588	0.0302597160905118	1.2764215418901264	0.1862846633293361	0.1256514822050851	1.417614472498165e-09	1.5881526953933776e-09	0.8926184973334876	d3	20505
L2_3	0.1317141515601244	0.0720894112967206	0.0274240552380901	0.5473171291227086	0.2082088743939693	0.0276264645501884	-2.350071429186873e-09	1.939012313871515e-09	-1.2119940716078383	d8	20505
L2_4	0.1575507380360094	0.1147023261575182	0.0312984633609321	0.728034204011803	0.1986564058733805	0.1626999920934328	-2.3010972039887482e-09	1.7656059427753886e-09	-1.3032903595530554	d6	20505
L2_5	0.1465600900764432	0.1926171379872776	0.0302505544901474	1.3142536817957184	0.2064037656797926	0.1393332445841256	6.205303349602914e-10	1.917888901218001e-09	0.3235486344210077	d1	20505
L2_6	0.1640202853169996	0.1731689782889701	0.0310309415269713	1.0557778140325078	0.189189657041495	0.7669410597928537	4.784851503906034e-11	1.6767234848934024e-09	0.0285369146851917	d4	20505
L2_7	0.1387572450256737	0.0793310106093415	0.0263054185098902	0.5717251779873781	0.1895787027554707	0.0217439957518009	-2.536609844306514e-09	1.7905384551881976e-09	-1.41667431769283	d7	20505
L2_8	0.1601005777567751	0.1535091659456181	0.0326372178997124	0.9588295563731772	0.203854466717134	0.8398094323635757	-5.688674700521427e-10	1.773638569934895e-09	-0.3207347199677914	d5	20505
L2_9	0.0855516519522462	0.0682086769711351	0.0277023346490208	0.797280653437392	0.3238082961213177	0.5296547426117164	1.4607999187721836e-09	2.705736143798898e-09	0.5398900118624267	d10	20505
L2_10	0.1078515100838612	0.0804064010231348	0.0275380602391333	0.7455287455930277	0.2553330984213459	0.30303612086724	-3.82164339023145e-10	2.2550829215187357e-09	-0.1694679762665968	d9	20505
L2_1	0.1569973221650353	0.2013957438494121	0.0334843557428193	1.2827973182733985	0.2132797889865959	0.1749004106537039	1.014371421046565e-09	1.6077734482658274e-09	0.6309168882846545	d2	20509
L2_2	0.1624380426692191	0.2122127184904167	0.0340133019918215	1.3064225288810962	0.2093924639382942	0.1285705515992339	1.5589200872540336e-09	1.5923249016156035e-09	0.9790213578097804	d3	20509
L2_3	0.1317141515601244	0.0504354976553552	0.0298705053874508	0.3829163158093351	0.2267828098472442	0.0026674263425574	-3.515594206605194e-09	1.6003423526641703e-09	-2.196776333984168	d8	20509
L2_4	0.1575507380360094	0.1886535048014937	0.0336479284176388	1.1974142879506886	0.2135688403436631	0.3477743290171434	1.742553912300983e-09	1.670934234098748e-09	1.0428620568905065	d6	20509
L2_5	0.1465600900764432	0.1869655191229417	0.0322834666102066	1.275691895559178	0.2202746095022741	0.2063059352632384	3.694844101707545e-10	1.6958594974968483e-09	0.2178744233918713	d1	20509
L2_6	0.1640202853169996	0.1411536303313547	0.0363593054754236	0.8605864211158345	0.221675662892261	0.5231700565852857	-1.636117107063613e-09	1.7544426403949675e-09	-0.93255662476106	d4	20509
L2_7	0.1387572450256737	0.1193955300076044	0.030773646956474	0.8604633940772837	0.2217804695587618	0.5283736128069785	3.7311459343189615e-10	1.8271632562891679e-09	0.2042042998334281	d7	20509
L2_8	0.1601005777567751	0.1655113476150521	0.0337887724868911	1.0337960670354167	0.2110471614800983	0.8728980245486608	4.363512246857014e-11	1.6723650375112442e-09	0.0260918648081201	d5	20509
L2_9	0.0855516519522462	0.046165413778055	0.0274276403921741	0.5396203664638056	0.3205974375279612	0.1317405140647921	-7.43997995275604e-10	2.449663222844916e-09	-0.303714399733512	d10	20509
L2_10	0.1078515100838612	0.0754722757761824	0.0276908909081837	0.6997794997724005	0.2567501455162971	0.2440137909782728	-3.695115937712277e-10	2.118325652328192e-09	-0.1744356885661598	d9	20509
L2_1	0.1569973221650353	0.1765151635748171	0.0331440805375878	1.1243195816376066	0.2111123940238088	0.5542428439335358	-2.3201267101045598e-10	1.694578887473803e-09	-0.136914647482909	d2	20510
L2_2	0.1624380426692191	0.2159896675271356	0.0362803260826457	1.329674157469173	0.2233487025974897	0.1437119779563276	1.979728121613367e-09	1.759650561574559e-09	1.1250688999535678	d3	20510
L2_3	0.1317141515601244	0.0622881047160126	0.0328429205072378	0.4729036628048244	0.24934997582432	0.0198682857317484	-2.901231610694927e-09	1.931626324216545e-09	-1.501963176998868	d8	20510
L2_4	0.1575507380360094	0.1458534174883548	0.0353291388996623	0.9257552157897154	0.2242397550152227	0.7375802320473096	-7.634543257385468e-10	1.7148518733459416e-09	-0.4452013247353715	d6	20510
L2_5	0.1465600900764432	0.1636762683390012	0.0299299124177218	1.116786079031683	0.2042159799581928	0.5702468777064358	-5.528074499017682e-10	1.6111014191717247e-09	-0.3431239295822662	d1	20510
L2_6	0.1640202853169996	0.2193138632117425	0.0364200333824597	1.337114264786687	0.2220459092122126	0.1240377579190322	2.524095721426597e-09	1.7341969390348247e-09	1.4554838984039462	d4	20510
L2_7	0.1387572450256737	0.0898490608494309	0.0321234100539914	0.6475269873858229	0.2315079839474168	0.1206396038727014	-1.8504814462712971e-09	1.928539380722345e-09	-0.9595248428778202	d7	20510
L2_8	0.1601005777567751	0.2131517675972671	0.0307928059843009	1.331361638938539	0.1923341340534161	0.0729067046645933	2.3569703213075262e-09	1.4854049525577295e-09	1.586752701510145	d5	20510
L2_9	0.0855516519522462	0.0501327120570751	0.027484938811934	0.5859935011548179	0.3212671898758403	0.1984668543283383	-8.47529737055568e-10	2.5274006700700114e-09	-0.3353365167194051	d10	20510
L2_10	0.1078515100838612	0.0762475806097595	0.0307650333984051	0.7069681319294681	0.2852536174457218	0.2879195166465432	-8.797974827494958e-10	2.220492246321054e-09	-0.3962173181226631	d9	20510
L2_1	0.1569973221650353	0.1686284217160824	0.0261148154517938	1.074084700239794	0.1663392412791726	0.6549654820708551	2.1841491819131967e-10	1.702715671021083e-09	0.1282744511656141	d2	20511
L2_2	0.1624380426692191	0.1681270744232885	0.0288248112846344	1.0350227795200304	0.1774511118884375	0.8434324722983343	-2.0875800866437598e-10	1.785659168502887e-09	-0.1169080932949822	d3	20511
L2_3	0.1317141515601244	0.0434657138155486	0.0312705654697074	0.3300003325436719	0.2374123440747607	0.0007121948641978	-5.9945670634524244e-09	2.012021555752e-09	-2.9793751693738355	d8	20511
L2_4	0.1575507380360094	0.1865008914827217	0.026969519633345	1.1837513032791729	0.1711799003263375	0.2871561665515992	2.001678653519767e-09	1.7208129459712171e-09	1.163216872703169	d6	20511
L2_5	0.1465600900764432	0.1460322137175328	0.0242938001650639	0.9963982257473024	0.165759997502681	0.9826503565582172	-1.6961155471027852e-09	1.7282221568763679e-09	-0.9814221744317798	d1	20511
L2_6	0.1640202853169996	0.1314066816753213	0.0323231016091535	0.8011611577272502	0.1970677074892483	0.3064724339380699	-2.28050359009099e-09	2.0173519517722718e-09	-1.130444089385363	d4	20511
L2_7	0.1387572450256737	0.1584001369363659	0.0289805310019199	1.1415630002387105	0.2088577861037654	0.4983515432278793	3.2826625801750333e-09	2.1008548688890317e-09	1.5625365791740589	d7	20511
L2_8	0.1601005777567751	0.154881847500916	0.026301635749601	0.96740342646491	0.1642819539949347	0.8420347550415435	-3.2185147403651645e-10	1.7080127902335147e-09	-0.1884362200780205	d5	20511
L2_9	0.0855516519522462	0.0558501018394584	0.02148911791633	0.6528231841815654	0.2511829687207562	0.1547204576712237	-6.691913409829813e-10	2.391067582566238e-09	-0.2798713620067421	d10	20511
L2_10	0.1078515100838612	0.0680738044256401	0.021623842951477	0.6311808186339588	0.2004964319429855	0.056661456077912	-2.1971733485391982e-09	1.999416184161477e-09	-1.098907454057974	d9	20511
L2_1	0.1569973221650353	0.2048674101709275	0.0411599383505587	1.3049102197779603	0.262169684061818	0.2410986848617016	1.6993792688766923e-09	1.6162304872203315e-09	1.05144611632674	d2	20512
L2_2	0.1624380426692191	0.170695737919758	0.0395490342377948	1.0508359686859463	0.2434715020442013	0.8342898985626284	1.411573507407487e-10	1.5322646584923295e-09	0.0921233482469277	d3	20512
L2_3	0.1317141515601244	0.0083584523361599	0.047699406558246	0.0634590303103803	0.3621433687516288	0.0004845029791719	-3.6835075400526526e-09	1.6716956845857987e-09	-2.203455792831892	d8	20512
L2_4	0.1575507380360094	0.164490368848198	0.0413888441606428	1.04404695845095	0.2627016837660453	0.8661297133978261	1.391799798121075e-09	1.707949928886282e-09	0.8148949653510267	d6	20512
L2_5	0.1465600900764432	0.1181203605119713	0.0387146032814074	0.8059517461429084	0.2641551547983807	0.4570575480560462	-2.6005671239278653e-09	1.6657444420119872e-09	-1.5612041429276766	d1	20512
L2_6	0.1640202853169996	0.0936850429547955	0.0452713904532758	0.5711796121664574	0.2760109236841073	0.1100818953173569	-2.587855259867164e-09	1.6722263896643299e-09	-1.5475507837109488	d4	20512
L2_7	0.1387572450256737	0.0836702094314512	0.0423679314904091	0.6029970501069701	0.3053385175135896	0.1881439487252972	-1.4454304598373358e-10	2.033878178833173e-09	-0.0710677008524951	d7	20512
L2_8	0.1601005777567751	0.1184874448700935	0.0449643088133951	0.7400813072023995	0.2808503844483618	0.346044307720677	-1.0735012515931063e-09	1.808003797462945e-09	-0.5937494451612774	d5	20512
L2_9	0.0855516519522462	0.0354367164988633	0.0315145825206786	0.4142142868105419	0.3683690706319694	0.077580244058912	1.1710841227023779e-11	2.113183242941876e-09	0.0055418011032117	d10	20512
L2_10	0.1078515100838612	0.0469379060004597	0.0389364589136552	0.4352086119514006	0.3610191353220712	0.0813516860706618	-6.370055411738332e-10	2.106274073683154e-09	-0.3024324085516222	d9	20512
L2_1	0.1569973221650353	0.2267836908063716	0.0393993552337783	1.4445067449492983	0.2509555875886964	0.0675614072051437	2.133927989779841e-09	1.682633504733506e-09	1.2682072381043017	d2	20514
L2_2	0.1624380426692191	0.1902004398534445	0.0419081759781654	1.170910685255912	0.257994834766048	0.5060466199180482	3.328032943820134e-10	1.796454150660686e-09	0.185255657239912	d3	20514
L2_3	0.1317141515601244	0.0701314389911694	0.0397055682541639	0.5324518144821824	0.3014525605932269	0.082789366626503	-2.1988481116239588e-09	1.989222094578954e-09	-1.1053809012157465	d8	20514
L2_4	0.1575507380360094	0.1566411483490173	0.0417483017786262	0.994226687235294	0.264983219368254	0.9825383934280968	-2.0100870544297014e-10	1.8026902335465986e-09	-0.1115048507515943	d6	20514
L2_5	0.1465600900764432	0.1446120751100269	0.0361086512293276	0.9867084213348928	0.2463743793449772	0.9569735806020114	-1.6482093812728793e-09	1.7075811879792843e-09	-0.9652304633452514	d1	20514
L2_6	0.1640202853169996	0.1663575329661532	0.0413776977761539	1.0142497474909058	0.2522718314761118	0.9549583093802044	-2.0573906114659328e-10	1.701918910595728e-09	-0.1208865239499441	d4	20514
L2_7	0.1387572450256737	0.0949737376449681	0.0390333616417353	0.6844596664296381	0.2813068365151898	0.2574943617609805	-1.3405524320228375e-09	2.0661273662755972e-09	-0.6488237143092094	d7	20514
L2_8	0.1601005777567751	0.1997540480638427	0.0401608853928868	1.2476784959971174	0.2508478479940236	0.323732853397504	1.4130299958103615e-09	1.702427077326474e-09	0.8300091173534506	d5	20514
L2_9	0.0855516519522462	0.0505937346399137	0.0308153350238561	0.5913823226716246	0.3601956750181377	0.2549006659504577	-8.183160589713815e-10	2.307429027499929e-09	-0.3546440862183384	d10	20514
L2_10	0.1078515100838612	0.1140260673249614	0.034046297792128	1.0572505404541777	0.3156775251978848	0.8552761290731571	2.0399256643690784e-09	2.209198414250615e-09	0.9233782041533124	d9	20514
L2_1	0.1569973221650353	0.1569067132843017	0.0228098242487161	0.9994228635273258	0.1452879828404875	0.9968311310039318	-8.938176372936352e-10	1.726540535566046e-09	-0.5176928191845767	d2	20517
L2_2	0.1624380426692191	0.1856130433238673	0.0291091131676767	1.1426697851921337	0.1792013292535977	0.4228337601944891	1.347267451494173e-09	2.108003258144914e-09	0.6391201940929617	d3	20517
L2_3	0.1317141515601244	0.1301966187572621	0.0246495170802818	0.9884785895449538	0.1871440296149948	0.9507161574352754	8.824811034397366e-10	2.194822189793895e-09	0.4020740757694846	d8	20517
L2_4	0.1575507380360094	0.1536538402397367	0.0234733120062409	0.9752657598126766	0.1489889054082118	0.8685592479798541	-5.29126933838853e-10	1.7783235357718534e-09	-0.297542558030192	d6	20517
L2_5	0.1465600900764432	0.1384524978924462	0.0212840430308269	0.9446807641850644	0.1452240034768369	0.7045288580986491	-2.0702802247963486e-09	1.722305614548626e-09	-1.2020399906429604	d1	20517
L2_6	0.1640202853169996	0.1437204821239143	0.0235618185222505	0.8762360207223628	0.1436518566999985	0.3859982310905048	-1.8786682216891376e-09	1.7328727569536292e-09	-1.0841351242614117	d4	20517
L2_7	0.1387572450256737	0.1473609617173633	0.0240501863380569	1.0620055312434151	0.173325625869893	0.7194003917160844	1.4225522186907143e-09	2.0488737899494203e-09	0.6943093448063644	d7	20517
L2_8	0.1601005777567751	0.1755837414167825	0.024104503373309	1.096708980548024	0.150558503354864	0.5229031619285143	1.0758622837383744e-09	1.7893783793202181e-09	0.6012491802583939	d5	20517
L2_9	0.0855516519522462	0.0707487199962508	0.0179497916691339	0.8269708226761285	0.2098123327782526	0.4061124564609287	4.0528083395890357e-10	2.435560534612664e-09	0.1664014620861628	d10	20517
L2_10	0.1078515100838612	0.0790059381478663	0.0203176612989785	0.7325436434449022	0.1883855059904153	0.1526102981041454	-2.2089006071486114e-09	2.292596837389006e-09	-0.9634928266167744	d9	20517
L2_1	0.1569973221650353	0.1226917024618452	0.0394966185931699	0.7814891411515404	0.2515751099986986	0.3737365831908396	-2.091549061127498e-09	1.5495640689289687e-09	-1.3497661071691858	d2	20518
L2_2	0.1624380426692191	0.1280187563334015	0.0413159188401643	0.7881082179381623	0.2543487853045489	0.4005255284107623	-1.7368256627966875e-09	1.5894974434875967e-09	-1.092688553802157	d3	20518
L2_3	0.1317141515601244	0.0972623500324544	0.0375238489418907	0.7384350799090594	0.2848885142365436	0.3497640167290241	-1.2980897552533595e-09	1.7235057304902896e-09	-0.7531682269974751	d8	20518
L2_4	0.1575507380360094	0.137749865270563	0.0377433749834976	0.8743206600471733	0.2395633016639445	0.5917894719659809	-1.1663023667113152e-09	1.4536042327944755e-09	-0.8023520710786333	d6	20518
L2_5	0.1465600900764432	0.1933401669203981	0.0410979889965667	1.3191870093662967	0.2804173289954362	0.246478653301973	1.3132539683468935e-09	1.7045722637405301e-09	0.7704302107234083	d1	20518
L2_6	0.1640202853169996	0.1254337560905606	0.0390782470252831	0.764745384073297	0.2382525243737824	0.3167046590383151	-1.901232937923517e-09	1.466178559398152e-09	-1.2967267361377524	d4	20518
L2_7	0.1387572450256737	0.0995087621931515	0.042019059028792	0.7171428214414306	0.3028242526796886	0.3369301186086855	-1.7760377475935243e-09	1.865937324412345e-09	-0.9518206878426992	d7	20518
L2_8	0.1601005777567751	0.2187005513218018	0.0408476141782376	1.366019750747257	0.2551372065645719	0.1263685504292208	2.027919987184975e-09	1.4675840418489983e-09	1.3818084207498011	d5	20518
L2_9	0.0855516519522462	0.0054636762322058	0.0322865910242785	0.0638640646618439	0.3773929583767762	0.0034270815832379	-4.8351376826513326e-09	2.0569202557824582e-09	-2.350668514765553	d10	20518
L2_10	0.1078515100838612	0.0832793671526767	0.0401298165306992	0.7721669088167785	0.3720839559825893	0.529744954006415	-2.5693158987920305e-10	2.3282495027602007e-09	-0.1103539760556606	d9	20518
L2_1	0.1569973221650353	0.1623149589641295	0.0273476198427759	1.033870875794329	0.1741916324791077	0.8461325620831165	-1.725937483281565e-09	2.02180001661944e-09	-0.8536637991364877	d2	20519
L2_2	0.1624380426692191	0.2156570618286092	0.025167232370802	1.3276265724757752	0.1549343488584837	0.0326335499284588	2.7361862536895732e-09	1.797825575833981e-09	1.5219420006416933	d3	20519
L2_3	0.1317141515601244	0.0542002957638839	0.0275273933507891	0.411499410821796	0.2089934378708235	0.0019858744779487	-5.890087963120982e-09	2.169463428572648e-09	-2.7149975821423453	d8	20519
L2_4	0.1575507380360094	0.1397732058882801	0.0236797018413831	0.8871631299901236	0.1502988950516436	0.4495152443031699	-2.040767309146644e-09	1.7975483680225131e-09	-1.1353059230287623	d6	20519
L2_5	0.1465600900764432	0.1529164054481469	0.0240617571202713	1.043370029101295	0.1641767353426239	0.7921832028066664	-1.96620887675021e-09	1.9015501276837e-09	-1.034003178840871	d1	20519
L2_6	0.1640202853169996	0.1804837721595189	0.0276082798628527	1.100374699450745	0.1683223499428419	0.5477914903854559	2.072412467509343e-10	1.9240660578847492e-09	0.1077100476367053	d4	20519
L2_7	0.1387572450256737	0.1583859310061666	0.0271947514109965	1.141460620502094	0.1959879745808214	0.4681364622294139	3.232638400789266e-09	2.3283374965658074e-09	1.388389099757772	d7	20519
L2_8	0.1601005777567751	0.2236610041466826	0.0278789303346008	1.3970031044264468	0.1741338521398378	0.0206455615288576	4.2265913420558575e-09	1.9150259895273753e-09	2.207067353221128	d5	20519
L2_9	0.0855516519522462	0.0402043238919255	0.0190016616999188	0.4699421106955018	0.2221074785385245	0.0115203395374993	-2.994329125672432e-09	2.528252984613448e-09	-1.1843471139539636	d10	20519
L2_10	0.1078515100838612	0.0842738066104608	0.0229878020604934	0.781387358831905	0.213143070900157	0.2962825004599966	2.5879799524293073e-10	2.523733399319848e-09	0.1025456949266818	d9	20519
L2_1	0.1569973221650353	0.2117614625122361	0.0370999086054484	1.3488221301611298	0.236309180907233	0.1247368007078074	1.46011395711781e-09	1.6558393997352316e-09	0.8817968441572788	d2	20520
L2_2	0.1624380426692191	0.2032180552122207	0.0383199554126411	1.2510496425153554	0.2359050551395403	0.2726794131711605	1.055416889616598e-09	1.665117058869499e-09	0.6338394553072167	d3	20520
L2_3	0.1317141515601244	0.0875220190831436	0.0321622434764618	0.6644845526958572	0.2441821406090938	0.1466601392808469	-1.758455970584192e-09	1.7107027239420707e-09	-1.0279144038141712	d8	20520
L2_4	0.1575507380360094	0.1289663239773174	0.034993793739796	0.8185701037328128	0.2221112650820966	0.3959810450121861	-1.5479385151298411e-09	1.5950489640968195e-09	-0.9704645750523062	d6	20520
L2_5	0.1465600900764432	0.181117371967293	0.0329772422203092	1.235789169294488	0.2250083375570311	0.2931092736135228	-3.078323665917191e-10	1.6063653645998496e-09	-0.1916328460358712	d1	20520
L2_6	0.1640202853169996	0.1479508291418352	0.0371423445974886	0.9020276294233538	0.2264497011799739	0.663245522905031	-1.216746483121657e-09	1.6633184946123484e-09	-0.7315174376181219	d4	20520
L2_7	0.1387572450256737	0.1276006138027154	0.0351918892799409	0.9195960454468954	0.2536219948257802	0.7473418780529143	2.0072846167049919e-10	1.896103493301903e-09	0.1058636632333542	d7	20520
L2_8	0.1601005777567751	0.085290785528621	0.0399816004116482	0.5327325280374365	0.2497280207969534	0.0354440056622685	-3.8473477805088674e-09	1.6390661650467487e-09	-2.3472803371541344	d5	20520
L2_9	0.0855516519522462	0.0888359387727594	0.0314157374802326	1.038389519612625	0.3672136862742107	0.9169321856126296	1.610687136730642e-09	2.703216683548697e-09	0.5958409277854053	d10	20520
L2_10	0.1078515100838612	0.1285731451992703	0.0335990191541766	1.192131154207269	0.3115303543552738	0.5387751421669148	2.306335079613853e-09	2.3851693012085094e-09	0.9669481652498576	d9	20520
